"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","concat size","init","layers","learning rate","qubits","MAE_TEST","RMSE_TEST","convergence epoch","loss","loss val","training time"
"2025-02-16 14:02:02","42.7min","d894ef3dde1449268047b9325690f543","sp500_md16126Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FAILED","16","xavier","6","0.0005","12","","","9","0.0011393537286946923","0.0011890806331506228","786.808516740799"
"2025-02-16 13:35:34","25.9min","ca8030e7341c4ff38fabcad529ba956c","sp500_md16106Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","9.772152978060962","8.661796760521247","8","0.001747853846714603","0.0010619186738004462","243.7631528377533"
"2025-02-16 13:19:27","15.7min","7eee38bdf33f4c698b1cfc08dd3ca614","sp500_md1686Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","9.815384045018503","9.39657944769376","9","0.0015158009514419687","0.0012498262752874043","85.09899091720581"
"2025-02-16 13:08:42","10.5min","4174a82278664c13868d2a130c2ca3e9","sp500_md1666Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","9.486288075952134","8.679702330657248","8","0.0005382259523746132","0.0010662326690902885","42.53864312171936"
"2025-02-16 13:01:40","6.8min","9565b7cda2ee45f3b9146798bba3a755","sp500_md1646Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","9.24387116950576","9.063388365941094","10","0.00048377305528828573","0.0011625984328124067","46.73116946220398"
"2025-02-16 12:58:19","3.2min","eeab45fa8e1947e18eb94e6543df363f","sp500_md1626Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","11.406300869216217","11.33100873501693","10","0.002472500157105624","0.0018175439470563372","12.214982986450195"
"2025-02-16 12:46:51","11.4min","6b2693dfb7c54b54b36da4d3a7ae1dfd","mackey16126Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","0.03356986265613502","0.041304562153376204","19","0.0026716626772062073","0.0021126375298382923","256.9402389526367"
"2025-02-16 12:39:11","7.2min","e80fd2086d5d47328155acaeeb5eb25f","mackey16106Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","0.03933719258937587","0.055152222876762844","22","0.0042278590305250665","0.003766647571639137","124.00379586219788"
"2025-02-16 12:34:46","4.1min","545a255dedd74543aeabd592e3bec581","mackey1686Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","0.052574717216003576","0.06706103239869408","20","0.006477729732360193","0.005568899944262485","44.429795265197754"
"2025-02-16 12:31:45","2.8min","51d2623d4bd84bf3b9ef25c4fee05ef8","mackey1666Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","0.08254025082833688","0.09976474458662239","23","0.013773906909752333","0.012324892357970548","26.50156807899475"
"2025-02-16 12:29:53","1.7min","5bbe5beeac544e858a0106f0828f2830","mackey1646Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","0.07164096978038795","0.08970486420005544","21","0.011173556055417453","0.009964624347808001","16.643039226531982"
"2025-02-16 12:28:57","49.0s","d1baffa84f194eb3af7d948c4aada905","mackey1626Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","0.18281052385476027","0.21862958797527665","7","0.059870556665156276","0.05918979250838574","5.850728273391724"
"2025-02-16 12:24:01","4.9min","def4dab8a6d34b3897a4966b2fc7c388","euro16126Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","0.026876777376322946","0.030319668421010523","9","0.07227690364790848","0.061090286860673665","141.0414924621582"
"2025-02-16 12:20:11","3.2min","f1e66be54d4d482086746a3d3cdd1899","euro16106Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","0.0035618522691612474","0.004630160981251007","16","0.002472223588132131","0.0014246738441393945","83.45776224136353"
"2025-02-16 12:17:52","1.9min","c4762489890548b1adbd9f941ca1b9d6","euro1686Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","0.003991851266379557","0.005352903484700037","18","0.003950163909317329","0.001904154113627804","39.79340958595276"
"2025-02-16 12:16:21","1.2min","cb34d6d2de144327a675d36081c42201","euro1666Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","0.0274749022034377","0.031047019220793465","10","0.07401737668692626","0.06405648304839598","23.74767827987671"
"2025-02-16 12:15:21","47.5s","eb339182985a4b389793ed724d0ab5fe","euro1646Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","0.0031451231728489995","0.004455027930802484","18","0.0037422456322850936","0.0013189372435319158","16.70299768447876"
"2025-02-16 12:14:37","36.0s","df978b04adcc4310a0651393ab0a6764","euro1626Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","0.002407776188338218","0.003391296859527303","22","0.006181433169697623","0.0007642842058776449","20.561159372329712"
"2025-02-16 12:00:47","13.8min","db8f17c5e7df4dd79aa2753766d1021e","legendre316126Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","0.1693859011454019","0.20291400332832418","10","0.009919452788523866","0.008962928713772456","258.23962569236755"
"2025-02-16 11:51:13","8.9min","a728cf36490e40899b10e83e83e516ae","legendre316106Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","0.1326692706623036","0.1659282488810542","9","0.0074377517727557295","0.00599330754033326","106.7168505191803"
"2025-02-16 11:45:21","5.4min","46b326e81a814daa8245d9f698dfa8f4","legendre31686Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","0.13563779806650594","0.1733360031519773","14","0.007207233852363801","0.006540387205230229","53.64049696922302"
"2025-02-16 11:41:24","3.7min","6002cce3a3e94f67ad49ae4e4c26280e","legendre31666Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","0.21101856625888996","0.2493383012066251","12","0.014286942309838974","0.013533305830368686","29.309436082839966"
"2025-02-16 11:38:44","2.4min","1682243c28784a9187317aefa197d243","legendre31646Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","0.2605109296258086","0.30538759064598986","10","0.0208893894965054","0.020301525599638045","18.10871434211731"
"2025-02-16 11:37:31","1.1min","ad8a0c16a2a1465aab8137b713db1134","legendre31626Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","0.16277995579295698","0.1990600969445005","12","0.009545277777666561","0.008625699541509881","8.14278769493103"
"2025-02-16 10:59:56","37.5min","fdf52d0d15784173867e1e76faf121f6","btc_md16125Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","1588.0709100403847","963.4574784985313","5","0.00009618643823867112","0.00008074875399951817","461.53899359703064"
"2025-02-16 10:34:50","24.5min","37fc6591618446e9b39f7104bb1f5ca4","btc_md16105Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","1679.6430500234753","1008.9551689852224","5","0.00009284287493609874","0.00008848753106794793","169.14496564865112"
"2025-02-16 10:19:10","15.2min","9ef6481e974a4ffeab06d847e1a36bc6","btc_md1685Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","1716.8596729316641","969.5614863740763","5","0.00008712668737782044","0.00008170719351249907","60.06718993186951"
"2025-02-16 10:08:21","10.5min","a92c32f5b7cb406094eaef1f6ca141b5","btc_md1665Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","1013.5456391565918","640.9505341780483","5","0.0001521436265997834","0.00003571190184073769","34.37381410598755"
"2025-02-16 10:01:44","6.4min","811d1a51fc0f41cd8ea853ef99055da8","btc_md1645Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","3090.9311633031184","1625.7003639342431","5","0.00010815058291069285","0.00022973643561172591","22.7698233127594"
"2025-02-16 09:58:26","3.2min","7c4b61291cac4727a1fd37cd75baadd5","btc_md1625Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","1423.4763403060172","895.6035809285457","5","0.0001205079434553308","0.00006966670570704183","9.2711763381958"
"2025-02-16 09:15:13","43.1min","d13b55b28c654fe0b2a4e6b30f4df633","sp500_md16125Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","8.795639862972974","8.46805069867705","9","0.0004612924094189722","0.0010147335866467146","784.7825448513031"
"2025-02-16 08:48:55","25.7min","f5725999b58044858b73cd3b2a25688c","sp500_md16105Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","7.925416865803443","8.063341109848084","8","0.00041484995633278484","0.0009197487984537586","243.5917296409607"
